experiment_path,seed,model1_loss,model1_hamming,model1_accuracy,model2_loss,model2_hamming,model2_accuracy,y_test_violation,model_1_violation,model_2_violation
4_0.5_1_2,3,0.04676153510808945,0.019999999552965164,0.8240000009536743,0.053144194185733795,0.018666666001081467,0.8320000171661377,0.0,0.03866666666666667,0.04133333333333333
3_0.5_3_3,1,0.14385609328746796,0.06800000369548798,0.47600001096725464,0.16825595498085022,0.06159999966621399,0.5533333420753479,0.0,0.38533333333333336,0.31333333333333335
3_0.5_3_3,2,0.15087051689624786,0.07039999961853027,0.47200000286102295,0.19142727553844452,0.06653333455324173,0.5120000243186951,0.0,0.4093333333333333,0.35333333333333333
3_0.5_3_3,3,0.14338546991348267,0.06986666470766068,0.46933332085609436,0.1686379462480545,0.06440000236034393,0.5320000052452087,0.0,0.38266666666666665,0.32
4_0.5_3_1,1,0.11247847974300385,0.05186666548252106,0.6480000019073486,0.1493031233549118,0.047866664826869965,0.6693333387374878,0.0,0.24533333333333332,0.22
4_0.5_3_1,2,0.11806895583868027,0.0541333332657814,0.6200000047683716,0.16112087666988373,0.05146666616201401,0.653333306312561,0.0,0.252,0.236
4_0.5_3_1,3,0.11322908848524094,0.051600001752376556,0.6439999938011169,0.13757789134979248,0.052533332258462906,0.6439999938011169,0.0,0.2733333333333333,0.232
2_1.0_2_1,1,0.021550817415118217,0.008266666904091835,0.9226666688919067,0.021215267479419708,0.006666666828095913,0.937333345413208,0.0,0.03866666666666667,0.030666666666666665
2_1.0_2_1,2,0.022338666021823883,0.008266666904091835,0.9226666688919067,0.022144731134176254,0.0061333333142101765,0.9426666498184204,0.0,0.03866666666666667,0.025333333333333333
2_1.0_2_1,3,0.02115684188902378,0.00853333342820406,0.9173333048820496,0.020190468057990074,0.006800000090152025,0.9399999976158142,0.0,0.044,0.021333333333333333
3_1.5_2_1,1,0.09837968647480011,0.04026666656136513,0.7786666750907898,0.1557014137506485,0.029600000008940697,0.8533333539962769,0.0,0.128,0.06666666666666667
3_1.5_2_1,2,0.0948607474565506,0.03813333436846733,0.7786666750907898,0.11381864547729492,0.028266666457057,0.8573333621025085,0.0,0.12933333333333333,0.07733333333333334
3_1.5_2_1,3,0.10166384279727936,0.03973333165049553,0.7973333597183228,0.19536595046520233,0.03533333167433739,0.843999981880188,0.0,0.124,0.08533333333333333
4_1.5_2_3,1,0.22204838693141937,0.09799999743700027,0.4013333320617676,0.2771540582180023,0.09679999947547913,0.445333331823349,0.0,0.496,0.4186666666666667
4_1.5_2_3,2,0.2217428982257843,0.09666666388511658,0.4026666581630707,0.27242961525917053,0.09506666660308838,0.4519999921321869,0.0,0.4666666666666667,0.4186666666666667
4_1.5_2_3,3,0.215780571103096,0.09226666390895844,0.41733333468437195,0.2904825508594513,0.08906666934490204,0.4933333396911621,0.0,0.47333333333333333,0.39466666666666667
2_1.5_1_1,1,0.021816985681653023,0.008933333680033684,0.9306666851043701,0.029654385522007942,0.007600000128149986,0.9426666498184204,0.0,0.02666666666666667,0.013333333333333334
2_1.5_1_1,2,0.0203209538012743,0.00839999970048666,0.9319999814033508,0.02469044178724289,0.006399999838322401,0.9493333101272583,0.0,0.02666666666666667,0.013333333333333334
2_1.5_1_1,3,0.020558198913931847,0.009200000204145908,0.9293333292007446,0.030007846653461456,0.00800000037997961,0.9413333535194397,0.0,0.02666666666666667,0.013333333333333334
4_1.0_1_3,1,0.16097348928451538,0.06946666538715363,0.527999997138977,0.15411193668842316,0.058266665786504745,0.637333333492279,0.0,0.32133333333333336,0.21333333333333335
4_1.0_1_3,2,0.1681412309408188,0.07426666468381882,0.5106666684150696,0.15487906336784363,0.052799999713897705,0.6573333144187927,0.0,0.33466666666666667,0.19333333333333333
4_1.0_1_3,3,0.1647588163614273,0.07346666604280472,0.5013333559036255,0.1526254117488861,0.05586666613817215,0.656000018119812,0.0,0.348,0.19066666666666668
3_1.0_1_1,1,0.05911298096179962,0.023466667160391808,0.8320000171661377,0.07164525240659714,0.018666666001081467,0.9013333320617676,0.0,0.09333333333333334,0.03333333333333333
3_1.0_1_1,2,0.06056807562708855,0.02280000038444996,0.8360000252723694,0.07165677100419998,0.01706666685640812,0.9053333401679993,0.0,0.08266666666666667,0.030666666666666665
3_1.0_1_1,3,0.06190647929906845,0.026266666129231453,0.8186666369438171,0.07387881726026535,0.01746666617691517,0.9053333401679993,0.0,0.09733333333333333,0.03333333333333333
2_1.5_3_2,1,0.0722666010260582,0.029466666281223297,0.8106666803359985,0.08550932258367538,0.02266666665673256,0.8706666827201843,0.0,0.088,0.030666666666666665
2_1.5_3_2,2,0.07123709470033646,0.0281333327293396,0.8159999847412109,0.08181967586278915,0.02239999920129776,0.8733333349227905,0.0,0.09466666666666666,0.025333333333333333
2_1.5_3_2,3,0.07389461249113083,0.02879999950528145,0.8106666803359985,0.11840082705020905,0.023333333432674408,0.8653333187103271,0.0,0.09866666666666667,0.032
3_1.0_3_2,1,0.11345888674259186,0.05053333193063736,0.6133333444595337,0.14688722789287567,0.047733332961797714,0.6613333225250244,0.0,0.2786666666666667,0.232
3_1.0_3_2,2,0.12404657155275345,0.057866666465997696,0.5600000023841858,0.17539575695991516,0.05506666749715805,0.6173333525657654,0.0,0.284,0.26266666666666666
3_1.0_3_2,3,0.1197049543261528,0.05719999969005585,0.5706666707992554,0.126099094748497,0.04826666787266731,0.656000018119812,0.0,0.292,0.23333333333333334
3_1.0_3_3,1,0.24990710616111755,0.11426666378974915,0.273333340883255,0.273290753364563,0.10693333297967911,0.3319999873638153,0.0,0.592,0.54
3_1.0_3_3,2,0.23012524843215942,0.10573333501815796,0.31466665863990784,0.28081098198890686,0.10293333232402802,0.3813333213329315,0.0,0.5786666666666667,0.48933333333333334
3_1.0_3_3,3,0.24694682657718658,0.1120000034570694,0.2840000092983246,0.2855280339717865,0.1066666692495346,0.3226666748523712,0.0,0.5866666666666667,0.5146666666666667
4_1.0_3_1,1,0.1372772455215454,0.06520000100135803,0.625333309173584,0.21677345037460327,0.06533333659172058,0.6413333415985107,0.0,0.26666666666666666,0.224
4_1.0_3_1,2,0.14037492871284485,0.06679999828338623,0.6106666922569275,0.21052362024784088,0.07320000231266022,0.5960000157356262,0.0,0.2693333333333333,0.248
4_1.0_3_1,3,0.13809306919574738,0.06626666337251663,0.625333309173584,0.18214309215545654,0.06639999896287918,0.6226666569709778,0.0,0.272,0.25866666666666666
2_1.5_3_3,1,0.1045692190527916,0.03866666555404663,0.7426666617393494,0.16924747824668884,0.03306666761636734,0.8213333487510681,0.0,0.148,0.05333333333333334
2_1.5_3_3,2,0.12070813030004501,0.047200001776218414,0.6946666836738586,0.23058001697063446,0.036666665226221085,0.7919999957084656,0.0,0.15333333333333332,0.05733333333333333
2_1.5_3_3,3,0.11045807600021362,0.041866667568683624,0.734666645526886,0.24678193032741547,0.035866666585206985,0.8040000200271606,0.0,0.14266666666666666,0.06
4_1.0_1_2,1,0.06705713272094727,0.029066666960716248,0.7746666669845581,0.0813947319984436,0.0270666666328907,0.8066666722297668,0.0,0.10266666666666667,0.058666666666666666
4_1.0_1_2,2,0.061631668359041214,0.0285333339124918,0.7746666669845581,0.07120079547166824,0.023600000888109207,0.8320000171661377,0.0,0.10133333333333333,0.044
4_1.0_1_2,3,0.06250187009572983,0.0273333340883255,0.7786666750907898,0.07880508899688721,0.024666666984558105,0.8253333568572998,0.0,0.09333333333333334,0.05333333333333334
2_0.5_2_1,1,0.025516021996736526,0.008933333680033684,0.9200000166893005,0.027919616550207138,0.00786666665226221,0.9293333292007446,0.0,0.018666666666666668,0.014666666666666666
2_0.5_2_1,2,0.023988990113139153,0.009733333252370358,0.9146666526794434,0.038164298981428146,0.007333333138376474,0.9359999895095825,0.0,0.02666666666666667,0.016
2_0.5_2_1,3,0.02440638653934002,0.009066666476428509,0.9160000085830688,0.025891117751598358,0.0069333333522081375,0.9359999895095825,0.0,0.021333333333333333,0.018666666666666668
4_1.5_3_1,1,0.16970397531986237,0.07919999957084656,0.6346666812896729,0.310279905796051,0.0806666687130928,0.6520000100135803,0.0,0.29333333333333333,0.296
4_1.5_3_1,2,0.17218834161758423,0.0803999975323677,0.6186666488647461,0.30543065071105957,0.07973333448171616,0.6346666812896729,0.0,0.30533333333333335,0.27466666666666667
4_1.5_3_1,3,0.16905343532562256,0.0798666700720787,0.6320000290870667,0.32376179099082947,0.07786666601896286,0.656000018119812,0.0,0.292,0.2773333333333333
3_1.5_3_3,1,0.27756932377815247,0.13026666641235352,0.25999999046325684,0.4310932159423828,0.12106666713953018,0.41066667437553406,0.0,0.5906666666666667,0.428
3_1.5_3_3,2,0.2782137989997864,0.13013333082199097,0.24933333694934845,0.39219191670417786,0.12319999933242798,0.4266666769981384,0.0,0.6333333333333333,0.42933333333333334
3_1.5_3_3,3,0.2742306590080261,0.1316000074148178,0.24666666984558105,0.3942214250564575,0.11879999935626984,0.42800000309944153,0.0,0.6253333333333333,0.404
2_1.0_3_3,1,0.069648377597332,0.024533333256840706,0.8013333082199097,0.08099164813756943,0.02239999920129776,0.8333333134651184,0.0,0.04933333333333333,0.036
2_1.0_3_3,2,0.07409661263227463,0.028266666457057,0.7693333625793457,0.08308520168066025,0.024266665801405907,0.8106666803359985,0.0,0.08933333333333333,0.04
2_1.0_3_3,3,0.07077439874410629,0.026399999856948853,0.7760000228881836,0.08451543003320694,0.02253333292901516,0.8226666450500488,0.0,0.06666666666666667,0.037333333333333336
4_1.5_1_2,1,0.07501973956823349,0.03146666660904884,0.7680000066757202,0.07974889129400253,0.02199999988079071,0.8640000224113464,0.0,0.12133333333333333,0.048
4_1.5_1_2,2,0.07705725729465485,0.03373333439230919,0.7613333463668823,0.08209167420864105,0.024266665801405907,0.8453333377838135,0.0,0.128,0.064
4_1.5_1_2,3,0.07851473987102509,0.03319999948143959,0.765333354473114,0.078369140625,0.02280000038444996,0.8533333539962769,0.0,0.12266666666666666,0.056
4_0.5_2_3,1,0.1231217235326767,0.05640000104904175,0.6133333444595337,0.1236259788274765,0.047200001776218414,0.6800000071525574,0.0,0.21866666666666668,0.15066666666666667
4_0.5_2_3,2,0.12033911049365997,0.05119999870657921,0.6453333497047424,0.12947747111320496,0.04839999973773956,0.6800000071525574,0.0,0.19466666666666665,0.15866666666666668
4_0.5_2_3,3,0.12063062936067581,0.05173333361744881,0.6399999856948853,0.12424558401107788,0.048133332282304764,0.6826666593551636,0.0,0.21333333333333335,0.164
3_0.5_2_1,1,0.06770721077919006,0.02866666577756405,0.800000011920929,0.0628591999411583,0.019333332777023315,0.8786666393280029,0.0,0.10533333333333333,0.05733333333333333
3_0.5_2_1,2,0.07482483983039856,0.03386666625738144,0.7559999823570251,0.07037334889173508,0.02266666665673256,0.8560000061988831,0.0,0.116,0.06933333333333333
3_0.5_2_1,3,0.07134116441011429,0.030933333560824394,0.7866666913032532,0.07445963472127914,0.02266666665673256,0.8573333621025085,0.0,0.104,0.08
2_1.0_1_1,1,0.018026532605290413,0.007600000128149986,0.9306666851043701,0.021826762706041336,0.005866666790097952,0.9506666660308838,0.0,0.017333333333333333,0.009333333333333334
2_1.0_1_1,2,0.018796660006046295,0.00786666665226221,0.9306666851043701,0.021628363057971,0.006399999838322401,0.9493333101272583,0.0,0.02666666666666667,0.013333333333333334
2_1.0_1_1,3,0.01889307051897049,0.007199999876320362,0.9319999814033508,0.021596193313598633,0.006399999838322401,0.9493333101272583,0.0,0.029333333333333333,0.012
3_1.5_1_1,1,0.07896960526704788,0.030133333057165146,0.8413333296775818,0.18075022101402283,0.025200000032782555,0.8853333592414856,0.0,0.08933333333333333,0.04
3_1.5_1_1,2,0.07995215803384781,0.029999999329447746,0.8426666855812073,0.1846729815006256,0.024533333256840706,0.8946666717529297,0.0,0.08933333333333333,0.03866666666666667
3_1.5_1_1,3,0.08332844823598862,0.03466666489839554,0.8293333053588867,0.29783767461776733,0.02866666577756405,0.8840000033378601,0.0,0.084,0.04666666666666667
4_1.5_1_3,1,0.16670307517051697,0.07013333588838577,0.5786666870117188,0.2278336137533188,0.054666668176651,0.7039999961853027,0.0,0.2853333333333333,0.156
4_1.5_1_3,2,0.17583522200584412,0.07693333178758621,0.5266666412353516,0.18253131210803986,0.06773333251476288,0.6266666650772095,0.0,0.30533333333333335,0.23866666666666667
4_1.5_1_3,3,0.16857075691223145,0.07253333181142807,0.5586666464805603,0.19281163811683655,0.06293333321809769,0.656000018119812,0.0,0.292,0.19466666666666665
2_1.0_3_2,1,0.06113584712147713,0.023466667160391808,0.8346666693687439,0.09617885947227478,0.02306666597723961,0.8600000143051147,0.0,0.08266666666666667,0.048
2_1.0_3_2,2,0.058329448103904724,0.02213333360850811,0.843999981880188,0.10376374423503876,0.02280000038444996,0.8640000224113464,0.0,0.08666666666666667,0.050666666666666665
2_1.0_3_2,3,0.06387139856815338,0.025333333760499954,0.8199999928474426,0.10877282172441483,0.02319999970495701,0.8613333106040955,0.0,0.08133333333333333,0.04
3_1.5_3_2,1,0.20256580412387848,0.09880000352859497,0.42800000309944153,0.2965528666973114,0.09613333642482758,0.47866666316986084,0.0,0.5186666666666667,0.3546666666666667
3_1.5_3_2,2,0.2080216109752655,0.10453333705663681,0.4000000059604645,0.32030975818634033,0.1096000000834465,0.41333332657814026,0.0,0.5426666666666666,0.38133333333333336
3_1.5_3_2,3,0.20576895773410797,0.10493333637714386,0.4013333320617676,0.3447102904319763,0.10146666318178177,0.40666666626930237,0.0,0.5293333333333333,0.39466666666666667
4_0.5_2_2,1,0.059529077261686325,0.025066666305065155,0.7786666750907898,0.057996634393930435,0.02173333242535591,0.8186666369438171,0.0,0.11066666666666666,0.06266666666666666
4_0.5_2_2,2,0.05730520561337471,0.023333333432674408,0.7919999957084656,0.06084614619612694,0.02213333360850811,0.8186666369438171,0.0,0.108,0.088
4_0.5_2_2,3,0.05916009470820427,0.024266665801405907,0.7866666913032532,0.06236321106553078,0.023600000888109207,0.8119999766349792,0.0,0.11066666666666666,0.06933333333333333
